,NU_ANO_CENSO,CO_UF,CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,DS_ENDERECO,NU_ENDERECO,DS_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_DDD,NU_TELEFONE,NU_TELEFONE_PUBLICO,NU_FAX,new_latitude,new_longitude,latitude,longitude,email,url_website,abr_nome,Lat,Long,Detalhamento,,,,,,,,,,,,
167616,2018,43,4314902,ESC EST ENS FUN GONCALVES DIAS,43106501,R CANDIOTA 145,145,-,PASSO DAREIA,91030020,51,33412203,-,33621300,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167617,2018,43,4314902,ESC EST ENS FUN DR GUSTAVO ARMBRUST,43106528,R PROFESSOR EMILIO KEMP 65,65,-,JARDIM ITU SABARA,91380380,51,33483847,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167618,2018,43,4314902,ESC EST ENS FUN HEITOR VILLA LOBOS,43106536,ETR DA EXTREMA 2943,2943,-,LAMI,91787540,51,32586972,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167619,2018,43,4314902,ESC EST ENS FUN HENRIQUE FARJAT,43106544,ETR EDGAR PIRES DE CASTRO 3050,3050,-,BELEM VELHO,91788690,51,32480088,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167620,2018,43,4314902,ESC EST ENS FUN HUMAITA,43106552,R RUA SENHOR DO BOM FIM S/N,S/N,-,SARANDI,91140190,51,33648774,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167621,2018,43,4314902,ESC EST ENS FUN ILDEFONSO GOMES,43106560,R LUIZ MANOEL 2,2,-,AZENHA,90040390,51,32174427,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167622,2018,43,4314902,ESC EST ENS MED ITALIA,43106587,AV PROF PAULA SOARES 1095,1095,-,JARDIM ITU SABARA,91220450,51,-,-,33484533,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167623,2018,43,4314902,COL ESTADUAL JAPAO,43106595,R ENRICO CARUSO 444,444,-,JARDIM ITU SABARA,91215300,51,33345666,-,33340519,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167624,2018,43,4314902,ESC EST ENS FUN ERICO VERISSIMO,43106609,R COMENDADOR EDUARDO SECCO SN,SN,-,VILA IPE I,91440160,51,-,-,33861155,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167625,2018,43,4314902,ESC EST ENS FUN JERONIMO DE ALBUQUERQUE,43106617,R JUAREZ TAVORA 550,550,-,PARTENON,91520100,51,33156810,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167626,2018,43,4314902,ESC EST ENS FUN JERONIMO DE ORNELAS,43106625,R SAO MIGUEL 487,487,-,CORONEL APARICIO BOR,91710330,51,33156737,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167627,2018,43,4314902,ESC EST ENS MED PROFESSOR JULIO GRAU,43106633,AV BRINO 350,350,-,PASSO DAREIA,91030280,51,33429858,-,33429858,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167628,2018,43,4314902,ESC EST ENS FUN PROF EDGAR LUIZ SCHNEIDER,43106641,AV ELIAS CIRNE LIMA 100,100,-,INTERCAP,91530310,51,-,-,33360022,-30.06288505,-51.1598157261403,,,,,,-30.06288505,-51.1598157261403,Escola Professor Edgar Luiz Schneider,100, Avenida Elias Cirne Lima, Intercap, Partenon, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91530-310, Brasil
167629,2018,43,4314902,ESC EST ENS FUN DR HEROPHILO CARVALHO DE AZAMBUJA,43106650,R RUA VIUVINHA 277,277,-,JARDIM CARVALHO,91430817,51,33867155,-,-,-30.0550792,-51.1498937458819,,,,,,-30.0550792,-51.1498937458819,Escola Heróphilo Carvalho de Azambuja,277, Rua Viuvinha, IPE 2, Jardim Carvalho, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91430-402, Brasil
167630,2018,43,4314902,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,43106668,R JOAO ALFREDO 443,443,-,CIDADE BAIXA,90050230,51,32283682,-,32283682,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167631,2018,43,4314902,ESC EST ENS FUN PROFESSOR LEOPOLDO TIETBOHL,43106676,R RIVEIRA 400,400,-,PETROPOLIS,90670160,51,33310128,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167632,2018,43,4314902,ESC EST ENS FUN LUCIANA DE ABREU,43106684,R RUA GENERAL JACINTO OSORIO 60,60,-,SANTANA,90040290,51,-,-,32232220,-30.040933,-51.2119928283829,,,,,,-30.040933,-51.2119928283829,Escola Luciana de Abreu,60, Rua General Jacinto Osório, Santana, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90040-290, Brasil,
167633,2018,43,4314902,ESC EST ENS FUN LUIZ GAMA,43106692,R RUA HONDURAS 115,115,-,LOMBA DO PINHEIRO,91787302,51,32461988,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167634,2018,43,4314902,ESC EST ENS FUN MACHADO DE ASSIS,43106706,R XAVIER DA CUNHA 680,680,-,NONOAI,90830430,51,32662787,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167635,2018,43,4314902,ESC EST ENS FUN MADRE MARIA SELIMA,43106714,R TENENTE ARI TARRAGO SN,SN,-,CEL.APARICIO BORGES,91510390,51,-,-,33367300,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167636,2018,43,4314902,ESC EST ENS FUN MAJOR MIGUEL JOSE PEREIRA,43106722,R JACKSON DE FIGUEIREDO 675,675,-,SARANDI,91120380,51,33648244,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167637,2018,43,4314902,ESC EST ENS FUN MARIA ALTINA DE ARAUJO,43106749,ETR ESTRADA COSTA GAMA 3501,3501,-,HIPICA,91787133,51,32642948,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167638,2018,43,4314902,ESC EST ENS FUN MARIA JOSE MABILDE,43106757,R PRESIDENTE VARGAS 129,129,-,ARQUIPELAGO,90090000,51,32116332,-,32116332,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167639,2018,43,4314902,ESC EST ENS MED MARIZ E BARROS,43106765,AV DEL ELY CORREA PRADO 915,915,-,MARIO QUINTANA,91260300,51,-,-,33871444,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167640,2018,43,4314902,ESC EST ENS FUN MATIAS DE ALBUQUERQUE,43106773,AV JUCA BATISTA 3450,3450,-,IPANEMA,91755000,51,32647148,-,-,-30.1387136,-51.2206937,,,,,,-30.1387136,-51.2206937,Avenida Juca Batista, Ipanema, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91770-000, Brasil,,,
167641,2018,43,4314902,ESC EST ENS FUN MEDIANEIRA,43106781,R GENERAL GOMES CARNEIRO 45,45,-,MEDIANEIRA,90870310,51,-,-,32234496,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167642,2018,43,4314902,ESC EST ED BAS MONSENHOR LEOPOLDO HOFF,43106790,R MOEMA 255,255,-,CHACARA DAS PEDRAS,91330500,51,33818551,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167643,2018,43,4314902,ESC EST ENS FUN MONSENHOR ROBERTO LANDELL DE MOURA,43106803,R JOSE GOMES 400,400,-,TRISTEZA,91910280,51,32681021,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167644,2018,43,4314902,ESC EST ENS FUN MONTE LIBANO,43106811,R LEMURIA 10,10,-,IPANEMA,91760530,51,32469874,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167645,2018,43,4314902,ESC EST ENS FUN NOSSA SENHORA DA CONCEICAO,43106820,AV AVENIDA JOAO ANTONIO SILVEIRA 5070,5070,-,LOMBA DO PINHEIRO,91796022,-,-,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167646,2018,43,4314902,ESC EST ENS FUN PROFESSORA MARIA THEREZA DA SILVEIRA,43106838,R FURRIEL LUIZ ANTONIO DE VARGAS 135,135,-,MONT SERRAT,90470130,51,33307824,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167647,2018,43,4314902,ESC EST ENS FUN NEHYTA MARTINS RAMOS,43106846,AV DO LAMI 1150,1150,-,BELEM NOVO,91782701,51,-,-,32591334,-30.2091048,-51.16562465,,,,,,-30.2091048,-51.16562465,Escola Nehyta Martins Ramos,1150, Avenida do Lami, Belém Novo, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91780-120, Brasil,
167648,2018,43,4314902,ESC EST ENS FUN PROFESSORA AURORA PEIXOTO DE AZEVEDO,43106854,R PEDRO DOS SANTOS SA 50 PREDIO,50,PREDIO,SARANDI,91120150,51,33441236,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167649,2018,43,4314902,ESC EST ENS FUN OLEGARIO MARIANO,43106862,R OLINDA 99,99,-,FLORESTA,90240570,51,32682236,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167650,2018,43,4314902,ESC EST ENS FUN OSCAR SCHMITT,43106870,R DO PESCADOR 690,690,-,ARQUIPELAGO,90090170,51,32031915,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167651,2018,43,4314902,ESC EST ENS FUN OSORIO DUQUE ESTRADA,43106889,R CIDADE DE NATAL 125,125,-,TRISTEZA,91900040,51,32683593,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167652,2018,43,4314902,ESC EST ENS FUN OTAVIO MANGABEIRA,43106897,R SILVIO SILVEIRA SOARES 2711,2711,-,CAMAQUA,91910460,51,32427144,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167653,2018,43,4314902,ESC EST ENS FUN OTHELO ROSA,43106900,AV INDEPENDENCIA 1065,1065,-,INDEPENDENCIA,90035077,51,32222492,-,32222492,-30.02949955,-51.2103000596342,,,,,,-30.02949955,-51.2103000596342,Escola Othelo Rosa,1065, Avenida Independência, Independência, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90035-077, Brasil,
167654,2018,43,4314902,ESC EST ENS FUN PADRE LEO,43106919,R RUA NOSSA SENHORA DE FATIMA 195 PREDIO,195,PREDIO,RUBEM BERTA,91250472,51,33661088,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167655,2018,43,4314902,ESC EST ENS FUN MARIA CRISTINA CHIKA,43106927,ETR JOAO DE OLIVEIRA REMIAO 6505,6505,-,LOMBA DO PINHEIRO,91560000,51,33198365,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167656,2018,43,4314902,ESC EST ENS FUN PARAIBA CIEP,43106935,R ADAO PINHEIRO DA SILVA 490,490,-,ABERTA DOS MORROS,91751030,51,32486569,-,32482107,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167657,2018,43,4314902,COL ESTADUAL PARANA,43106943,AV TAQUARI 395,395,-,CRISTAL,90810180,51,32495889,-,32491222,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167658,2018,43,4314902,ESC EST ENS FUN VICENTE DA FONTOURA,43106951,ETR EDGAR PIRES DE CASTRO 5580,5580,-,BELEM NOVO,91785199,51,32482287,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167659,2018,43,4314902,ESC EST ENS FUN PAULINA MORESCO,43106960,R TOME ANTONIO DE SOUZA 160 PREDIO,160,PREDIO,ABERTA DOS MORROS,91750170,51,32612036,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167660,2018,43,4314902,ESC EST ENS FUN PADRE THEODORO AMSTAD,43106978,R VALENTIM VICENTINI 255,255,-,IAPI,90520220,51,33416002,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167661,2018,43,4314902,ESC EST ENS FUN PEDRO AMERICO,43106986,ETR CHAPEU DO SOL 1680,1680,-,BELEM NOVO,91787030,51,-,-,32645377,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167662,2018,43,4314902,ESC EST ENS FUN PEDRO SIRANGELO,43106994,AV JOSE CORREA DA SILVA 380,380,-,JARDIM DAS PALMEIRAS,91740380,51,-,-,32415648,-30.10668505,-51.224341766486,,,,,,-30.10668505,-51.224341766486,Escola Pedro Sirangelo,380, Avenida José Correa da Silva, Jardim das Palmeiras, Cavalhada, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91740-380, Brasil
167663,2018,43,4314902,ESC EST ENS FUN PIAUI,43107001,R GREGORIO DA FONSECA 91,91,-,NONOAI,90830260,51,32662033,-,32662033,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167664,2018,43,4314902,ESC EST ENS FUN PORTO ALEGRE,43107036,R JOAO DALLEGRAVE 130,130,-,MORRO SANTANA,91260170,51,33877988,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167665,2018,43,4314902,ESC EST ENS FUN SIMOES LOPES NETO,43107044,TRV IRMAO PEDRO SN,SN,-,TERESOPOLIS,91720360,51,33222548,-,33155515,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167666,2018,43,4314902,ESC EST ENS FUN GENOVEVA DA COSTA BERNARDES,43107052,ETR OTAVIANO JOSE PINTO 50,50,-,LAMI,91787660,51,32585878,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167667,2018,43,4314902,ESC EST ENS FUN PROFESSOR AFONSO GUERREIRO LIMA,43107060,R RUA BANCO INGLES 300,300,-,SANTA TEREZA,90840600,51,32320122,-,-,-30.07177835,-51.2214717541994,,,,,,-30.07177835,-51.2214717541994,Escola Afonso Guerreiro Lima,300, Rua Banco Inglês, Santa Tereza, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90840-600, Brasil,
167668,2018,43,4314902,ESC EST ENS MED PROFESSOR ALCIDES CUNHA,43107079,R HELIO PIMPAO 52,52,-,MORRO SANTANA,91450330,51,33861032,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167669,2018,43,4314902,ESC EST ENS FUN AURELIO REIS,43107087,R MONTE ALEGRE 119,119,-,JARDIM FLORESTA,91040120,51,-,-,33625791,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167670,2018,43,4314902,ESC EST ENS FUN PROF CARLOS RODRIGUES DA SILVA,43107095,R GUARACAPA 33,33,-,SANTA MARIA GORETTI,91030150,51,33419754,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167671,2018,43,4314902,ESC EST ENS FUN PROFESSOR IVO CORSEUIL,43107117,R MARIO ANTUNES DA CUNHA 195,195,-,PETROPOLIS,90690400,51,984375427,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167672,2018,43,4314902,ESC EST ENS MED PROFESSOR SARMENTO LEITE,43107125,R EUGENIO DU PASQUIER 280,280,-,CRISTO REDENTOR,91040350,51,33779874,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167673,2018,43,4314902,ESC EST ENS FUN PROFESSORA VIOLETA MAGALHAES,43107133,R ESTRADA VILA MARIA 415,415,-,CAVALHADA,91920370,51,32410500,-,-,-30.1106741,-51.2317677819849,,,,,,-30.1106741,-51.2317677819849,Escola Violeta Magalhães,415, Estrada Vila Maria, Parque Madepinho, Cavalhada, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91920-370, Brasil
167674,2018,43,4314902,ESC EST ENS FUN PROFESSORES LANGENDONCK,43107141,R JACUNDA 365,365,-,GUARUJA,91770430,51,-,-,32488576,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167675,2018,43,4314902,ESC EST ENS FUN RAFAEL PINTO BANDEIRA,43107150,R CORONEL CLAUDINO 254,254,-,CRISTAL,91910670,51,32410047,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167676,2018,43,4314902,ESC EST ENS FUN RIO DE JANEIRO,43107168,R GEN LIMA E SILVA 400,400,-,CIDADE BAIXA,90050100,51,-,-,32248271,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167677,2018,43,4314902,ESC EST ENS MED ROQUE GONZALES,43107184,AV CAVALHADA 2433,2433,-,CAVALHADA,91740001,51,-,-,32495727,-30.09793905,-51.2322042967742,,,,,,-30.09793905,-51.2322042967742,Escola Roque Gonzales,2433, Avenida da Cavalhada, Parque Madepinho, Cavalhada, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91740-001, Brasil
167678,2018,43,4314902,ESC EST ENS FUN WILLIAM RICHARD SCHISLER,43107192,R VISCONDE DO HERVAL 970,970,-,MENINO DEUS,90130150,51,32337511,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167679,2018,43,4314902,ESC EST ENS FUN SANTA RITA DE CASSIA,43107206,R SILVEIRO 1640,1640,-,MORRO STA TEREZA,90850000,51,32314651,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167680,2018,43,4314902,ESC EST ENS MED SANTA ROSA,43107214,AV AVENIDA BERNARDINO DE OLIVEIRA 665,665,-,SANTA ROSA DE LIMA,91160300,51,-,-,33671238,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167681,2018,43,4314902,ESC EST ENS FUN SAO CAETANO,43107222,ETR SAO CAETANO 1600,1600,-,LAMI,91787740,51,31266006,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167682,2018,43,4314902,ESC EST ENS FUN SOLIMOES,43107230,ETR ESTRADA DAS QUIRINAS SN,SN,-,LOMBA DO PINHEIRO,91787730,51,33152886,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167683,2018,43,4314902,ESC EST ENS FUN TENENTE CORONEL TRAVASSOS ALVES,43107257,R CHACARA DOS BOMBEIROS 3,3,-,PARTENON,91520160,51,33392992,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167684,2018,43,4314902,ESC EST ENS FUN URUGUAI,43107265,PRQ PARQUE MOINHOS DE VENTO 200,200,-,MOINHOS DE VENTO,90440030,51,33322253,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167685,2018,43,4314902,ESC EST ENS FUN VENEZUELA,43107273,AV NITEROI ESQUINA TRAV VIAMAO SN,SN,-,MEDIANEIRA,90880270,51,32231128,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167686,2018,43,4314902,ESC EST ENS FUN VERA CRUZ,43107281,R SINF DONA LUIZA ROCCO 155,155,-,GLORIA,90870050,51,33363043,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167687,2018,43,4314902,ESC EST ENS FUN ALDO LOCATELLI,43107290,R RUA THOMAZ FRANCISCO DE JESUS SN,SN,-,JARDIM CARVALHO,91430750,51,33814599,-,-,-30.0500052,-51.1463588,,,,,,-30.0500052,-51.1463588,Rua Tomaz Francisco de Jesus, Vila Brasília, Jardim Carvalho, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91430-750, Brasil,,
167688,2018,43,4314902,ESC EST ENS FUN DANILO ANTONIO ZAFFARI,43107303,R GENERAL MARCOS KRUCHIN 291,291,-,FARRAPOS,90245250,51,-,-,33743524,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167689,2018,43,4314902,ESC EST ENS FUN ITAMARATI,43107311,R FRANCISCO RODOLFO SIMCH 617,617,-,SARANDI,91130210,51,33441727,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167690,2018,43,4314902,ESC EST ENS MED JOSE DO PATROCINIO,43107320,AV BELIZE 261,261,-,RESTINGA VELHA,91790080,51,32613697,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167691,2018,43,4314902,ESC EST ENS FUN SANTA LUZIA,43107338,R DELFINO RIET 525,525,-,SANTO ANTONIO,90660120,51,32192499,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167692,2018,43,4314902,ESC EST ENS FUN VISCONDE DE PELOTAS,43107346,R ARTUR ROCHA 200,200,-,MONT SERRAT,90450170,51,33321238,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167693,2018,43,4314902,ESC EST ENS MED VISCONDE DO RIO GRANDE,43107354,PCA ARATIBA SN,SN,-,CAVALHADA,91740170,51,32428094,-,-,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
167694,2018,43,4314902,COLEGIO MARISTA ASSUNCAO,43107362,RUA DOM BOSCO,103,-,GLORIA,90680580,51,30862100,-,30862100,-30.0752032,-51.2027854,,,,,,-30.0752032,-51.2027854,Rua Dom Bosco, Glória, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90680-580, Brasil,,,
167695,2018,43,4314902,COLEGIO SALESIANO DOM BOSCO,43107370,RUA DOUTOR EDUARDO CHARTIER,360,-,PASSO DA AREIA,90520100,51,33379833,-,-,-30.01240575,-51.1796371875198,,,,,,-30.01240575,-51.1796371875198,Colégio Salesiano Dom Bosco,360, Rua Doutor Eduardo Chartier, Higienópolis, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90520-100, Brasil,
167696,2018,43,4314902,COLEGIO VICENTINO SANTA CECILIA,43107389,RUA FELIPE DE OLIVEIRA,448,-,PETROPOLIS,90630000,51,33161000,-,33161033,-30.0426245,-51.1970854650976,,,,,,-30.0426245,-51.1970854650976,Colégio Vicentino Santa Cecília,448, Rua Felipe de Oliveira, Santa Cecília, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90630-000, Brasil,
167697,2018,43,4314902,ESC DE EDUC BASICA DON LUIS GUANELLA,43107397,AVENIDA BENNO MENTZ,1560,-,VILA IPIRANGA,91370020,51,33489733,-,-,-30.0242761,-51.1457805622007,,,,,,-30.0242761,-51.1457805622007,Escola Guanella,1560, Avenida Benno Mentz, Vila Ipiranga, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91370-020, Brasil,
